CollectionVersion,CurrentSchoolYear,AttendingDistrictCode,AttendingSchoolCode,ReportingDistrictCode,ReportingSchoolCode,ResidentDistrictCode,ResidentSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,ResidencyStatus,RegHrsAttended,RegHrsAbsent,RemHrsAttended,HrsInSession,SummerAttendance,SummerMembership,EntryDate,EntryCode,ExitDate,ExitCode,ExitDestDistrictCode,ExitDestSchoolCode,ExitDestComment,SchoolChoice,ExtSchlHours
2026Aug1.0StuEnrlAttnd,2025,037664,7070,037664,7070,037664,7070,0000004763,L0000004763,Hall,Robin,Kerri,,2021-03-08,PK,R,1130,40,0,1170,0,0,2024-08-17,E100,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,037664,6209,037664,6209,037664,6209,0000004763,L0000004763,Hall,Robin,Kerri,,2021-03-08,PK,R,1123,47,0,1170,0,0,2025-08-16,E100,2026-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,007637,6690,007637,6690,007637,6690,0000004764,L0000004764,Maldonado,Molly,,,2019-12-15,PK,R,1128,42,0,1170,0,0,2023-08-23,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,007637,4500,007637,4500,007637,4500,0000004764,L0000004764,Maldonado,Molly,,,2019-12-15,K,R,1122,48,0,1170,0,0,2024-08-21,R101,2025-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,007637,1996,007637,1996,007637,1996,0000004764,L0000004764,Maldonado,Molly,,,2019-12-15,01,R,1117,53,0,1170,0,0,2025-08-27,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,100729,9703,100729,9703,100729,9703,0000004765,L0000004765,Cortez,David,Michael,,2020-10-18,PK,R,1047,123,0,1170,0,0,2023-08-16,E100,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,100729,6771,100729,6771,100729,6771,0000004765,L0000004765,Cortez,David,Michael,,2020-10-18,PK,R,1066,104,0,1170,0,0,2024-08-27,E100,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,100729,7998,100729,7998,100729,7998,0000004765,L0000004765,Cortez,David,Michael,,2020-10-18,K,R,1054,116,0,1170,0,0,2025-08-17,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,069916,8355,069916,8355,069916,8355,0000004766,L0000004766,Mendoza,Wendy,Aaron,,2020-03-24,PK,R,1044,126,0,1170,0,0,2023-08-17,E100,2024-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,069916,5258,069916,5258,069916,5258,0000004766,L0000004766,Mendoza,Wendy,Aaron,,2020-03-24,PK,R,1064,106,0,1170,0,0,2024-08-26,E100,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,069916,3654,069916,3654,069916,3654,0000004766,L0000004766,Mendoza,Wendy,Aaron,,2020-03-24,K,R,1036,134,0,1170,0,0,2025-08-31,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,002791,5968,002791,5968,002791,5968,0000004767,L0000004767,Sparks,Mary,Lisa,,2018-06-04,01,R,1128,42,0,1170,0,0,2023-08-29,R101,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,002791,6351,002791,6351,002791,6351,0000004767,L0000004767,Sparks,Mary,Lisa,,2018-06-04,02,R,1139,31,0,1170,0,0,2024-08-17,R101,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,002791,9105,002791,9105,002791,9105,0000004767,L0000004767,Sparks,Mary,Lisa,,2018-06-04,03,R,1153,17,0,1170,0,0,2025-08-25,R101,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,022406,8423,022406,8423,022406,8423,0000004768,L0000004768,Perry,Jonathan,Michael,,2019-06-24,PK,R,910,260,0,1170,0,0,2023-08-21,E100,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,022406,8063,022406,8063,022406,8063,0000004768,L0000004768,Perry,Jonathan,Michael,,2019-06-24,K,R,860,310,0,1170,0,0,2024-08-18,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,022406,6200,022406,6200,022406,6200,0000004768,L0000004768,Perry,Jonathan,Michael,,2019-06-24,01,R,943,227,0,1170,0,0,2025-08-28,R101,2026-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,048921,7620,048921,7620,048921,7620,0000004769,L0000004769,Carr,Susan,Heather,,2021-10-07,PK,R,1025,145,0,1170,0,0,2024-08-25,E100,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,050507,5285,050507,5285,050507,5285,0000004770,L0000004770,Aguilar,Christopher,Steven,,2018-09-25,01,R,1019,151,0,1170,0,0,2023-08-24,R101,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,050507,4644,050507,4644,050507,4644,0000004770,L0000004770,Aguilar,Christopher,Steven,,2018-09-25,02,R,1025,145,0,1170,0,0,2024-08-19,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,050507,5643,050507,5643,050507,5643,0000004770,L0000004770,Aguilar,Christopher,Steven,,2018-09-25,03,R,1025,145,0,1170,0,0,2025-08-28,R101,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,025610,3528,025610,3528,025610,3528,0000004771,L0000004771,Bell,Julia,Cheryl,,2018-06-19,01,R,1109,61,0,1170,0,0,2023-08-28,R101,2024-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,025610,2728,025610,2728,025610,2728,0000004771,L0000004771,Bell,Julia,Cheryl,,2018-06-19,02,R,1143,27,0,1170,0,0,2024-08-27,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,025610,7031,025610,7031,025610,7031,0000004771,L0000004771,Bell,Julia,Cheryl,,2018-06-19,03,R,1146,24,0,1170,0,0,2025-08-28,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,084415,8960,084415,8960,084415,8960,0000004772,L0000004772,Garcia,Nicole,Tammy,,2019-04-05,PK,R,1152,18,0,1170,0,0,2023-08-21,E100,2024-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,084415,4340,084415,4340,084415,4340,0000004772,L0000004772,Garcia,Nicole,Tammy,,2019-04-05,K,R,1146,24,0,1170,0,0,2024-08-20,R101,2025-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,084415,7164,084415,7164,084415,7164,0000004772,L0000004772,Garcia,Nicole,Tammy,,2019-04-05,01,R,1155,15,0,1170,0,0,2025-08-23,R101,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,073228,7674,073228,7674,073228,7674,0000004773,L0000004773,Huynh,David,Scott,,2019-12-22,PK,R,1117,53,0,1170,0,0,2023-08-30,E100,2024-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,073228,8903,073228,8903,073228,8903,0000004773,L0000004773,Huynh,David,Scott,,2019-12-22,K,R,1137,33,0,1170,0,0,2024-08-16,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,073228,5734,073228,5734,073228,5734,0000004773,L0000004773,Huynh,David,Scott,,2019-12-22,01,R,1114,56,0,1170,0,0,2025-08-25,R101,2026-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,002610,9693,002610,9693,002610,9693,0000004774,L0000004774,Gross,Alejandro,Melissa,,2021-10-19,PK,R,1028,142,0,1170,0,0,2024-08-20,E100,2025-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,085617,4639,085617,4639,085617,4639,0000004775,L0000004775,Young,Sandra,Douglas,,2020-06-28,PK,R,1005,165,0,1170,0,0,2023-08-25,E100,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,085617,9590,085617,9590,085617,9590,0000004775,L0000004775,Young,Sandra,Douglas,,2020-06-28,PK,R,1040,130,0,1170,0,0,2024-08-25,E100,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,085617,2160,085617,2160,085617,2160,0000004775,L0000004775,Young,Sandra,Douglas,,2020-06-28,K,R,1006,164,0,1170,0,0,2025-08-29,R101,2026-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,089973,1554,089973,1554,089973,1554,0000004776,L0000004776,Oneill,Jonathan,Robert,,2021-06-17,PK,R,1143,27,0,1170,0,0,2024-08-24,E100,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,089973,8535,089973,8535,089973,8535,0000004776,L0000004776,Oneill,Jonathan,Robert,,2021-06-17,PK,R,1161,9,0,1170,0,0,2025-08-30,E100,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,034046,1935,034046,1935,034046,1935,0000004777,L0000004777,Black,Margaret,Daniel,,2019-05-24,PK,R,1133,37,0,1170,0,0,2023-08-30,E100,2024-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,034046,4835,034046,4835,034046,4835,0000004777,L0000004777,Black,Margaret,Daniel,,2019-05-24,K,R,1170,0,0,1170,0,0,2024-08-16,R101,2025-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,034046,7818,034046,7818,034046,7818,0000004777,L0000004777,Black,Margaret,Daniel,,2019-05-24,01,R,1170,0,0,1170,0,0,2025-08-23,R101,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,063977,3775,063977,3775,063977,3775,0000004778,L0000004778,Hall,Martha,Laura,,2021-11-24,PK,R,937,233,0,1170,0,0,2024-08-30,E100,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,063977,1706,063977,1706,063977,1706,0000004778,L0000004778,Hall,Martha,Laura,,2021-11-24,PK,R,901,269,0,1170,0,0,2025-08-16,E100,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,034035,8250,034035,8250,034035,8250,0000004779,L0000004779,Wilson,Tiffany,,,2019-03-25,PK,R,982,188,0,1170,0,0,2023-08-18,E100,2024-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,034035,8568,034035,8568,034035,8568,0000004779,L0000004779,Wilson,Tiffany,,,2019-03-25,K,R,1030,140,0,1170,0,0,2024-08-29,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,034035,7524,034035,7524,034035,7524,0000004779,L0000004779,Wilson,Tiffany,,,2019-03-25,01,R,1006,164,0,1170,0,0,2025-08-31,R101,2026-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,050528,7191,050528,7191,050528,7191,0000004780,L0000004780,Todd,Rodney,,,2020-04-22,PK,R,1060,110,0,1170,0,0,2023-08-16,E100,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,050528,4992,050528,4992,050528,4992,0000004780,L0000004780,Todd,Rodney,,,2020-04-22,PK,R,1021,149,0,1170,0,0,2024-08-15,E100,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,050528,9185,050528,9185,050528,9185,0000004780,L0000004780,Todd,Rodney,,,2020-04-22,K,R,1034,136,0,1170,0,0,2025-08-27,R101,2026-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,061388,2912,061388,2912,061388,2912,0000004781,L0000004781,Harris,Eric,Ryan,,2018-05-12,02,R,1148,22,0,1170,0,0,2024-08-15,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,061388,4574,061388,4574,061388,4574,0000004781,L0000004781,Harris,Eric,Ryan,,2018-05-12,03,R,1154,16,0,1170,0,0,2025-08-31,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,083202,1585,083202,1585,083202,1585,0000004782,L0000004782,Reynolds,Valerie,Amy,,2019-09-26,K,R,1150,20,0,1170,0,0,2024-08-28,R101,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,083202,9946,083202,9946,083202,9946,0000004782,L0000004782,Reynolds,Valerie,Amy,,2019-09-26,01,R,1170,0,0,1170,0,0,2025-08-28,R101,2026-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,030977,5400,030977,5400,030977,5400,0000004783,L0000004783,Young,Megan,Allison,,2021-03-15,PK,R,1024,146,0,1170,0,0,2024-08-26,E100,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,030977,8589,030977,8589,030977,8589,0000004783,L0000004783,Young,Megan,Allison,,2021-03-15,PK,R,1036,134,0,1170,0,0,2025-08-22,E100,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,005880,8812,005880,8812,005880,8812,0000004784,L0000004784,Espinoza,Elizabeth,Tiffany,,2020-08-04,PK,R,1069,101,0,1170,0,0,2023-08-17,E100,2024-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,005880,5613,005880,5613,005880,5613,0000004784,L0000004784,Espinoza,Elizabeth,Tiffany,,2020-08-04,K,R,1036,134,0,1170,0,0,2025-08-28,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,051239,7972,051239,7972,051239,7972,0000004785,L0000004785,Stephens,Angela,Dawn,,2018-10-06,01,R,1006,164,0,1170,0,0,2023-08-25,R101,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,051239,3487,051239,3487,051239,3487,0000004785,L0000004785,Stephens,Angela,Dawn,,2018-10-06,02,R,1025,145,0,1170,0,0,2024-08-28,R101,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,051239,5215,051239,5215,051239,5215,0000004785,L0000004785,Stephens,Angela,Dawn,,2018-10-06,03,R,991,179,0,1170,0,0,2025-08-21,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,083796,6396,083796,6396,083796,6396,0000004786,L0000004786,Pierce,Roberto,Roger,,2018-09-01,01,R,1032,138,0,1170,0,0,2023-08-30,R101,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,083796,3389,083796,3389,083796,3389,0000004786,L0000004786,Pierce,Roberto,Roger,,2018-09-01,02,R,1006,164,0,1170,0,0,2024-08-29,R101,2025-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,083796,8941,083796,8941,083796,8941,0000004786,L0000004786,Pierce,Roberto,Roger,,2018-09-01,03,R,1032,138,0,1170,0,0,2025-08-20,R101,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,062312,5938,062312,5938,062312,5938,0000004787,L0000004787,Berry,Austin,Keith,,2018-06-07,01,R,1130,40,0,1170,0,0,2023-08-29,R101,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,062312,1590,062312,1590,062312,1590,0000004787,L0000004787,Berry,Austin,Keith,,2018-06-07,02,R,1162,8,0,1170,0,0,2024-08-16,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,062312,3567,062312,3567,062312,3567,0000004787,L0000004787,Berry,Austin,Keith,,2018-06-07,03,R,1170,0,0,1170,0,0,2025-08-31,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,044536,3325,044536,3325,044536,3325,0000004788,L0000004788,Scott,Dawn,Elizabeth,,2021-02-02,PK,R,1004,166,0,1170,0,0,2024-08-25,E100,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,092439,9599,092439,9599,092439,9599,0000004789,L0000004789,Williams,Jason,Austin,,2020-04-12,PK,R,1135,35,0,1170,0,0,2023-08-24,E100,2024-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,092439,6385,092439,6385,092439,6385,0000004789,L0000004789,Williams,Jason,Austin,,2020-04-12,PK,R,1106,64,0,1170,0,0,2024-08-27,E100,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,092439,5823,092439,5823,092439,5823,0000004789,L0000004789,Williams,Jason,Austin,,2020-04-12,01,R,1113,57,0,1170,0,0,2025-08-24,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,107404,4526,107404,4526,107404,4526,0000004790,L0000004790,Martinez,Mark,Brian,,2021-03-28,PK,R,966,204,0,1170,0,0,2024-08-17,E100,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,107404,8584,107404,8584,107404,8584,0000004790,L0000004790,Martinez,Mark,Brian,,2021-03-28,PK,R,947,223,0,1170,0,0,2025-08-21,E100,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,092023,3047,092023,3047,092023,3047,0000004791,L0000004791,Wolf,Dean,Jennifer,,2019-04-03,PK,R,1161,9,0,1170,0,0,2023-08-24,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,092023,3517,092023,3517,092023,3517,0000004791,L0000004791,Wolf,Dean,Jennifer,,2019-04-03,K,R,1108,62,0,1170,0,0,2024-08-31,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,092023,4380,092023,4380,092023,4380,0000004791,L0000004791,Wolf,Dean,Jennifer,,2019-04-03,02,R,1113,57,0,1170,0,0,2025-08-26,R101,2026-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,095098,9585,095098,9585,095098,9585,0000004792,L0000004792,Fischer,Linda,Heather,,2019-03-06,K,R,1123,47,0,1170,0,0,2023-08-17,R101,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,095098,8573,095098,8573,095098,8573,0000004792,L0000004792,Fischer,Linda,Heather,,2019-03-06,K,R,1096,74,0,1170,0,0,2024-08-31,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,095098,9360,095098,9360,095098,9360,0000004792,L0000004792,Fischer,Linda,Heather,,2019-03-06,01,R,1094,76,0,1170,0,0,2025-08-26,R101,2026-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,069224,4199,069224,4199,069224,4199,0000004793,L0000004793,Mills,Rebecca,Angela,,2020-06-06,PK,R,1170,0,0,1170,0,0,2023-08-30,E100,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,069224,5903,069224,5903,069224,5903,0000004793,L0000004793,Mills,Rebecca,Angela,,2020-06-06,PK,R,1170,0,0,1170,0,0,2024-08-22,E100,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,069224,7335,069224,7335,069224,7335,0000004793,L0000004793,Mills,Rebecca,Angela,,2020-06-06,K,R,1170,0,0,1170,0,0,2025-08-26,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,020069,8159,020069,8159,020069,8159,0000004794,L0000004794,Kim,Karen,,,2020-01-10,PK,R,983,187,0,1170,0,0,2023-08-15,E100,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,020069,8113,020069,8113,020069,8113,0000004794,L0000004794,Kim,Karen,,,2020-01-10,PK,R,904,266,0,1170,0,0,2024-08-18,E100,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,020069,2148,020069,2148,020069,2148,0000004794,L0000004794,Kim,Karen,,,2020-01-10,K,R,920,250,0,1170,0,0,2025-08-31,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,039385,3015,039385,3015,039385,3015,0000004795,L0000004795,Clarke,Julie,Angela,,2019-07-11,PK,R,1107,63,0,1170,0,0,2023-08-16,E100,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,039385,6368,039385,6368,039385,6368,0000004795,L0000004795,Clarke,Julie,Angela,,2019-07-11,K,R,1133,37,0,1170,0,0,2024-08-26,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,039385,9226,039385,9226,039385,9226,0000004795,L0000004795,Clarke,Julie,Angela,,2019-07-11,01,R,1135,35,0,1170,0,0,2025-08-30,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,110381,6638,110381,6638,110381,6638,0000004796,L0000004796,Williams,Maria,Rebecca,,2020-04-15,PK,R,1162,8,0,1170,0,0,2023-08-16,E100,2024-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,110381,8376,110381,8376,110381,8376,0000004796,L0000004796,Williams,Maria,Rebecca,,2020-04-15,PK,R,1105,65,0,1170,0,0,2024-08-29,E100,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,110381,3741,110381,3741,110381,3741,0000004796,L0000004796,Williams,Maria,Rebecca,,2020-04-15,K,R,1131,39,0,1170,0,0,2025-08-29,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,093978,3859,093978,3859,093978,3859,0000004797,L0000004797,Stevenson,Kevin,Francis,,2021-06-01,PK,R,1136,34,0,1170,0,0,2024-08-18,E100,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,093978,3392,093978,3392,093978,3392,0000004797,L0000004797,Stevenson,Kevin,Francis,,2021-06-01,PK,R,1108,62,0,1170,0,0,2025-08-18,E100,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,025908,8674,025908,8674,025908,8674,0000004798,L0000004798,Walker,Kristy,Maria,,2021-01-07,PK,R,1007,163,0,1170,0,0,2024-08-29,E100,2025-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,025908,9753,025908,9753,025908,9753,0000004798,L0000004798,Walker,Kristy,Maria,,2021-01-07,PK,R,897,273,0,1170,0,0,2025-08-23,E100,2026-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,013196,5999,013196,5999,013196,5999,0000004799,L0000004799,Maxwell,Terri,Diane,,2021-10-11,PK,R,1047,123,0,1170,0,0,2024-08-21,E100,2025-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,013196,1960,013196,1960,013196,1960,0000004799,L0000004799,Maxwell,Terri,Diane,,2021-10-11,PK,R,1077,93,0,1170,0,0,2025-08-27,E100,2025-11-03,T001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,115155,7303,115155,7303,115155,7303,0000004800,L0000004800,Rivera,Kari,Emma,,2019-01-20,PK,R,1034,136,0,1170,0,0,2023-08-21,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,115155,5815,115155,5815,115155,5815,0000004800,L0000004800,Rivera,Kari,Emma,,2019-01-20,K,R,1044,126,0,1170,0,0,2024-08-18,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,115155,3821,115155,3821,115155,3821,0000004800,L0000004800,Rivera,Kari,Emma,,2019-01-20,01,R,1060,110,0,1170,0,0,2025-08-23,R101,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,086516,6007,086516,6007,086516,6007,0000004801,L0000004801,Myers,Mark,David,,2018-06-21,01,R,1117,53,0,1170,0,0,2023-08-21,R101,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,086516,6719,086516,6719,086516,6719,0000004801,L0000004801,Myers,Mark,David,,2018-06-21,02,R,1118,52,0,1170,0,0,2024-08-20,R101,2025-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,086516,3652,086516,3652,086516,3652,0000004801,L0000004801,Myers,Mark,David,,2018-06-21,03,R,1127,43,0,1170,0,0,2025-08-31,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,028280,7805,028280,7805,028280,7805,0000004802,L0000004802,Young,Elizabeth,Cheryl,,2020-05-01,PK,R,1029,141,0,1170,0,0,2023-08-15,E100,2024-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,028280,5968,028280,5968,028280,5968,0000004802,L0000004802,Young,Elizabeth,Cheryl,,2020-05-01,K,R,1043,127,0,1170,0,0,2025-08-21,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,051161,4622,051161,4622,051161,4622,0000004803,L0000004803,Perez,Darlene,Terri,,2018-02-17,01,R,1170,0,0,1170,0,0,2023-08-26,R101,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,051161,8646,051161,8646,051161,8646,0000004803,L0000004803,Perez,Darlene,Terri,,2018-02-17,03,R,1170,0,0,1170,0,0,2025-08-29,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,076343,6987,076343,6987,076343,6987,0000004804,L0000004804,Rodgers,William,,,2021-02-20,PK,R,1170,0,0,1170,0,0,2024-08-23,E100,2025-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,076343,6090,076343,6090,076343,6090,0000004804,L0000004804,Rodgers,William,,,2021-02-20,PK,R,1170,0,0,1170,0,0,2025-08-21,E100,2026-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,103741,2294,103741,2294,103741,2294,0000004805,L0000004805,Woodard,Joshua,Brian,,2021-04-20,PK,R,1008,162,0,1170,0,0,2024-08-18,E100,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,103741,7233,103741,7233,103741,7233,0000004805,L0000004805,Woodard,Joshua,Brian,,2021-04-20,PK,R,998,172,0,1170,0,0,2025-08-20,E100,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,012767,6794,012767,6794,012767,6794,0000004806,L0000004806,Nunez,Nicole,,,2018-03-07,01,R,1023,147,0,1170,0,0,2023-08-22,R101,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,012767,2853,012767,2853,012767,2853,0000004806,L0000004806,Nunez,Nicole,,,2018-03-07,02,R,1032,138,0,1170,0,0,2024-08-18,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,012767,7635,012767,7635,012767,7635,0000004806,L0000004806,Nunez,Nicole,,,2018-03-07,03,R,1069,101,0,1170,0,0,2025-08-20,R101,2026-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,092423,4309,092423,4309,092423,4309,0000004807,L0000004807,Watkins,Sheila,Zachary,,2020-07-24,PK,R,1152,18,0,1170,0,0,2023-08-25,E100,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,092423,1371,092423,1371,092423,1371,0000004807,L0000004807,Watkins,Sheila,Zachary,,2020-07-24,K,R,1137,33,0,1170,0,0,2025-08-31,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,061119,3246,061119,3246,061119,3246,0000004808,L0000004808,Lang,Amanda,,,2019-10-20,PK,R,1159,11,0,1170,0,0,2023-08-30,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,061119,2054,061119,2054,061119,2054,0000004808,L0000004808,Lang,Amanda,,,2019-10-20,K,R,1157,13,0,1170,0,0,2024-08-24,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,061119,2515,061119,2515,061119,2515,0000004808,L0000004808,Lang,Amanda,,,2019-10-20,01,R,1170,0,0,1170,0,0,2025-08-23,R101,2026-05-20,R001,,,,N,0
