CollectionVersion,CurrentSchoolYear,ReportingDistrictCode,ReportingSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,Gender,RaceEthnicity,Assessment,TstMethod,EDFirstName,EDLastName,Subject,Period,Sort,ExaminerEmail,ScaleScore,PerformanceLevel,Grade3ReadingBand
2026MAPSPR1.0AsmPre,2024,087175,3255,0000003385,L0000003385,Tanner,Jackson,Jonathan,,2018-08-17,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,162,Below Basic,
2026MAPSPR1.0AsmPre,2024,087175,3255,0000003385,L0000003385,Tanner,Jackson,Jonathan,,2018-08-17,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,165,Below Basic,
2026MAPSPR1.0AsmPre,2025,087175,7210,0000003385,L0000003385,Tanner,Jackson,Jonathan,,2018-08-17,02,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,177,Below Basic,
2026MAPSPR1.0AsmPre,2025,087175,7210,0000003385,L0000003385,Tanner,Jackson,Jonathan,,2018-08-17,02,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,184,Below Basic,
2026MAPSPR1.0AsmPre,2026,087175,9084,0000003385,L0000003385,Tanner,Jackson,Jonathan,,2018-08-17,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,189,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,087175,9084,0000003385,L0000003385,Tanner,Jackson,Jonathan,,2018-08-17,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,192,Below Basic,
2026MAPSPR1.0AsmPre,2024,079240,3518,0000003386,L0000003386,Hodges,Brittney,Jennifer,,2018-01-12,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,185,Proficient,
2026MAPSPR1.0AsmPre,2024,079240,3518,0000003386,L0000003386,Hodges,Brittney,Jennifer,,2018-01-12,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,193,Proficient,
2026MAPSPR1.0AsmPre,2025,079240,3020,0000003386,L0000003386,Hodges,Brittney,Jennifer,,2018-01-12,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,200,Proficient,
2026MAPSPR1.0AsmPre,2025,079240,3020,0000003386,L0000003386,Hodges,Brittney,Jennifer,,2018-01-12,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,207,Proficient,
2026MAPSPR1.0AsmPre,2026,079240,5186,0000003386,L0000003386,Hodges,Brittney,Jennifer,,2018-01-12,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,213,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,079240,5186,0000003386,L0000003386,Hodges,Brittney,Jennifer,,2018-01-12,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,218,Proficient,
2026MAPSPR1.0AsmPre,2024,100371,1945,0000003387,L0000003387,Alvarado,Shelly,Karen,,2018-08-12,01,F,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,161,Below Basic,
2026MAPSPR1.0AsmPre,2024,100371,1945,0000003387,L0000003387,Alvarado,Shelly,Karen,,2018-08-12,01,F,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,169,Below Basic,
2026MAPSPR1.0AsmPre,2025,100371,6297,0000003387,L0000003387,Alvarado,Shelly,Karen,,2018-08-12,02,F,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,184,Below Basic,
2026MAPSPR1.0AsmPre,2025,100371,6297,0000003387,L0000003387,Alvarado,Shelly,Karen,,2018-08-12,02,F,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,187,Below Basic,
2026MAPSPR1.0AsmPre,2026,100371,1700,0000003387,L0000003387,Alvarado,Shelly,Karen,,2018-08-12,03,F,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,203,Basic,Below Grade Level
2026MAPSPR1.0AsmPre,2026,100371,1700,0000003387,L0000003387,Alvarado,Shelly,Karen,,2018-08-12,03,F,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,200,Below Basic,
2026MAPSPR1.0AsmPre,2025,044714,5344,0000003388,L0000003388,Gray,Courtney,Victoria,,2019-09-17,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,144,Below Basic,
2026MAPSPR1.0AsmPre,2025,044714,5344,0000003388,L0000003388,Gray,Courtney,Victoria,,2019-09-17,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,160,Basic,
2026MAPSPR1.0AsmPre,2026,044714,3858,0000003388,L0000003388,Gray,Courtney,Victoria,,2019-09-17,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Below Basic,
2026MAPSPR1.0AsmPre,2026,044714,3858,0000003388,L0000003388,Gray,Courtney,Victoria,,2019-09-17,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,171,Below Basic,
2026MAPSPR1.0AsmPre,2024,109752,7456,0000003389,L0000003389,Morton,Michael,Jeremy,,2018-01-05,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,188,Proficient,
2026MAPSPR1.0AsmPre,2024,109752,7456,0000003389,L0000003389,Morton,Michael,Jeremy,,2018-01-05,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,184,Basic,
2026MAPSPR1.0AsmPre,2025,109752,5872,0000003389,L0000003389,Morton,Michael,Jeremy,,2018-01-05,02,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,205,Advanced,
2026MAPSPR1.0AsmPre,2025,109752,5872,0000003389,L0000003389,Morton,Michael,Jeremy,,2018-01-05,02,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,212,Advanced,
2026MAPSPR1.0AsmPre,2026,109752,1735,0000003389,L0000003389,Morton,Michael,Jeremy,,2018-01-05,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,215,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,109752,1735,0000003389,L0000003389,Morton,Michael,Jeremy,,2018-01-05,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,218,Proficient,
2026MAPSPR1.0AsmPre,2026,066194,4850,0000003390,L0000003390,Chambers,Linda,,,2020-07-13,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2026,066194,4850,0000003390,L0000003390,Chambers,Linda,,,2020-07-13,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,161,Basic,
2026MAPSPR1.0AsmPre,2024,053816,9154,0000003391,L0000003391,Cortez,Rickey,James,,2018-01-19,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,170,Below Basic,
2026MAPSPR1.0AsmPre,2024,053816,9154,0000003391,L0000003391,Cortez,Rickey,James,,2018-01-19,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,172,Below Basic,
2026MAPSPR1.0AsmPre,2025,053816,3131,0000003391,L0000003391,Cortez,Rickey,James,,2018-01-19,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,178,Below Basic,
2026MAPSPR1.0AsmPre,2025,053816,3131,0000003391,L0000003391,Cortez,Rickey,James,,2018-01-19,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,199,Basic,
2026MAPSPR1.0AsmPre,2026,053816,6485,0000003391,L0000003391,Cortez,Rickey,James,,2018-01-19,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,187,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,053816,6485,0000003391,L0000003391,Cortez,Rickey,James,,2018-01-19,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,202,Below Basic,
2026MAPSPR1.0AsmPre,2026,080589,8821,0000003392,L0000003392,Thompson,Douglas,Earl,,2020-03-10,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,174,Advanced,
2026MAPSPR1.0AsmPre,2026,080589,8821,0000003392,L0000003392,Thompson,Douglas,Earl,,2020-03-10,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,185,Advanced,
2026MAPSPR1.0AsmPre,2024,053864,7460,0000003394,L0000003394,Chavez,Molly,Kristen,,2018-11-11,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,168,Below Basic,
2026MAPSPR1.0AsmPre,2024,053864,7460,0000003394,L0000003394,Chavez,Molly,Kristen,,2018-11-11,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,172,Below Basic,
2026MAPSPR1.0AsmPre,2025,053864,9151,0000003394,L0000003394,Chavez,Molly,Kristen,,2018-11-11,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,185,Below Basic,
2026MAPSPR1.0AsmPre,2025,053864,9151,0000003394,L0000003394,Chavez,Molly,Kristen,,2018-11-11,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,180,Below Basic,
2026MAPSPR1.0AsmPre,2026,053864,3483,0000003394,L0000003394,Chavez,Molly,Kristen,,2018-11-11,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,193,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,053864,3483,0000003394,L0000003394,Chavez,Molly,Kristen,,2018-11-11,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,199,Below Basic,
2026MAPSPR1.0AsmPre,2025,112753,2179,0000003400,L0000003400,Spears,Kayla,Susan,,2019-12-21,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,177,Advanced,
2026MAPSPR1.0AsmPre,2025,112753,2179,0000003400,L0000003400,Spears,Kayla,Susan,,2019-12-21,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,170,Proficient,
2026MAPSPR1.0AsmPre,2026,112753,4352,0000003400,L0000003400,Spears,Kayla,Susan,,2019-12-21,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,190,Advanced,
2026MAPSPR1.0AsmPre,2026,112753,4352,0000003400,L0000003400,Spears,Kayla,Susan,,2019-12-21,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,191,Proficient,
2026MAPSPR1.0AsmPre,2026,097912,7568,0000003401,L0000003401,Oconnor,Jordan,,,2020-10-10,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,175,Advanced,
2026MAPSPR1.0AsmPre,2026,097912,7568,0000003401,L0000003401,Oconnor,Jordan,,,2020-10-10,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,185,Advanced,
2026MAPSPR1.0AsmPre,2025,083473,2481,0000003403,L0000003403,Donaldson,Thomas,Marvin,,2019-05-26,K,M,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,177,Advanced,
2026MAPSPR1.0AsmPre,2025,083473,2481,0000003403,L0000003403,Donaldson,Thomas,Marvin,,2019-05-26,K,M,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,185,Advanced,
2026MAPSPR1.0AsmPre,2026,083473,8805,0000003403,L0000003403,Donaldson,Thomas,Marvin,,2019-05-26,01,M,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,193,Advanced,
2026MAPSPR1.0AsmPre,2026,083473,8805,0000003403,L0000003403,Donaldson,Thomas,Marvin,,2019-05-26,01,M,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,196,Advanced,
2026MAPSPR1.0AsmPre,2024,015233,7809,0000003404,L0000003404,Holloway,Mary,Anne,,2018-05-02,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,166,Below Basic,
2026MAPSPR1.0AsmPre,2024,015233,7809,0000003404,L0000003404,Holloway,Mary,Anne,,2018-05-02,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,170,Below Basic,
2026MAPSPR1.0AsmPre,2025,015233,3673,0000003404,L0000003404,Holloway,Mary,Anne,,2018-05-02,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,184,Below Basic,
2026MAPSPR1.0AsmPre,2025,015233,3673,0000003404,L0000003404,Holloway,Mary,Anne,,2018-05-02,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,186,Below Basic,
2026MAPSPR1.0AsmPre,2026,015233,9914,0000003404,L0000003404,Holloway,Mary,Anne,,2018-05-02,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,185,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,015233,9914,0000003404,L0000003404,Holloway,Mary,Anne,,2018-05-02,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,190,Below Basic,
2026MAPSPR1.0AsmPre,2026,028995,7294,0000003405,L0000003405,Flores,Jennifer,Laura,,2020-03-08,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,154,Basic,
2026MAPSPR1.0AsmPre,2026,028995,7294,0000003405,L0000003405,Flores,Jennifer,Laura,,2020-03-08,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,154,Below Basic,
2026MAPSPR1.0AsmPre,2026,078443,4475,0000003406,L0000003406,Vargas,Kristen,,,2020-09-21,K,F,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,161,Proficient,
2026MAPSPR1.0AsmPre,2026,078443,4475,0000003406,L0000003406,Vargas,Kristen,,,2020-09-21,K,F,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,145,Below Basic,
2026MAPSPR1.0AsmPre,2025,103732,9622,0000003408,L0000003408,English,Amber,Elizabeth,,2019-03-13,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,170,Advanced,
2026MAPSPR1.0AsmPre,2025,103732,9622,0000003408,L0000003408,English,Amber,Elizabeth,,2019-03-13,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,169,Proficient,
2026MAPSPR1.0AsmPre,2026,103732,7777,0000003408,L0000003408,English,Amber,Elizabeth,,2019-03-13,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,185,Proficient,
2026MAPSPR1.0AsmPre,2026,103732,7777,0000003408,L0000003408,English,Amber,Elizabeth,,2019-03-13,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,186,Proficient,
2026MAPSPR1.0AsmPre,2025,046823,8162,0000003410,L0000003410,Ross,Jeremy,Andrew,,2019-06-14,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,172,Advanced,
2026MAPSPR1.0AsmPre,2025,046823,8162,0000003410,L0000003410,Ross,Jeremy,Andrew,,2019-06-14,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,173,Proficient,
2026MAPSPR1.0AsmPre,2026,046823,3905,0000003410,L0000003410,Ross,Jeremy,Andrew,,2019-06-14,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,196,Advanced,
2026MAPSPR1.0AsmPre,2026,046823,3905,0000003410,L0000003410,Ross,Jeremy,Andrew,,2019-06-14,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,191,Proficient,
2026MAPSPR1.0AsmPre,2026,072083,9518,0000003414,L0000003414,Allen,Joseph,Michael,,2020-02-15,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,152,Below Basic,
2026MAPSPR1.0AsmPre,2026,072083,9518,0000003414,L0000003414,Allen,Joseph,Michael,,2020-02-15,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,152,Below Basic,
2026MAPSPR1.0AsmPre,2026,099646,6087,0000003415,L0000003415,Miller,Abigail,Amanda,,2020-05-19,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,150,Below Basic,
2026MAPSPR1.0AsmPre,2026,099646,6087,0000003415,L0000003415,Miller,Abigail,Amanda,,2020-05-19,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,150,Below Basic,
2026MAPSPR1.0AsmPre,2025,115792,7992,0000003418,L0000003418,Wood,Alexis,Joshua,,2019-05-28,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,173,Advanced,
2026MAPSPR1.0AsmPre,2025,115792,7992,0000003418,L0000003418,Wood,Alexis,Joshua,,2019-05-28,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,181,Advanced,
2026MAPSPR1.0AsmPre,2026,115792,4968,0000003418,L0000003418,Wood,Alexis,Joshua,,2019-05-28,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,187,Proficient,
2026MAPSPR1.0AsmPre,2026,115792,4968,0000003418,L0000003418,Wood,Alexis,Joshua,,2019-05-28,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,202,Advanced,
2026MAPSPR1.0AsmPre,2024,029806,5012,0000003422,L0000003422,Anderson,Eric,Dominic,,2018-06-05,01,F,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,185,Proficient,
2026MAPSPR1.0AsmPre,2024,029806,5012,0000003422,L0000003422,Anderson,Eric,Dominic,,2018-06-05,01,F,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,193,Proficient,
2026MAPSPR1.0AsmPre,2025,029806,3696,0000003422,L0000003422,Anderson,Eric,Dominic,,2018-06-05,02,F,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,202,Proficient,
2026MAPSPR1.0AsmPre,2025,029806,3696,0000003422,L0000003422,Anderson,Eric,Dominic,,2018-06-05,02,F,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,210,Advanced,
2026MAPSPR1.0AsmPre,2026,029806,6234,0000003422,L0000003422,Anderson,Eric,Dominic,,2018-06-05,03,F,A,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,223,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,029806,6234,0000003422,L0000003422,Anderson,Eric,Dominic,,2018-06-05,03,F,A,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,225,Advanced,
2026MAPSPR1.0AsmPre,2025,057780,7997,0000003423,L0000003423,Howard,Randy,Taylor,,2019-04-10,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,164,Proficient,
2026MAPSPR1.0AsmPre,2025,057780,7997,0000003423,L0000003423,Howard,Randy,Taylor,,2019-04-10,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,166,Proficient,
2026MAPSPR1.0AsmPre,2026,057780,7712,0000003423,L0000003423,Howard,Randy,Taylor,,2019-04-10,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,174,Basic,
2026MAPSPR1.0AsmPre,2026,057780,7712,0000003423,L0000003423,Howard,Randy,Taylor,,2019-04-10,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,178,Below Basic,
2026MAPSPR1.0AsmPre,2024,073257,6195,0000003424,L0000003424,Mooney,Lindsey,Karen,,2018-05-19,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,187,Proficient,
2026MAPSPR1.0AsmPre,2024,073257,6195,0000003424,L0000003424,Mooney,Lindsey,Karen,,2018-05-19,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,193,Proficient,
2026MAPSPR1.0AsmPre,2025,073257,5883,0000003424,L0000003424,Mooney,Lindsey,Karen,,2018-05-19,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,201,Proficient,
2026MAPSPR1.0AsmPre,2025,073257,5883,0000003424,L0000003424,Mooney,Lindsey,Karen,,2018-05-19,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,208,Proficient,
2026MAPSPR1.0AsmPre,2026,073257,7371,0000003424,L0000003424,Mooney,Lindsey,Karen,,2018-05-19,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,213,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,073257,7371,0000003424,L0000003424,Mooney,Lindsey,Karen,,2018-05-19,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,217,Proficient,
2026MAPSPR1.0AsmPre,2024,068144,9662,0000003425,L0000003425,Maddox,Nicole,,,2018-08-08,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,178,Basic,
2026MAPSPR1.0AsmPre,2024,068144,9662,0000003425,L0000003425,Maddox,Nicole,,,2018-08-08,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,178,Below Basic,
2026MAPSPR1.0AsmPre,2025,068144,9289,0000003425,L0000003425,Maddox,Nicole,,,2018-08-08,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,188,Below Basic,
2026MAPSPR1.0AsmPre,2025,068144,9289,0000003425,L0000003425,Maddox,Nicole,,,2018-08-08,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,187,Below Basic,
2026MAPSPR1.0AsmPre,2026,068144,6674,0000003425,L0000003425,Maddox,Nicole,,,2018-08-08,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,201,Basic,Below Grade Level
2026MAPSPR1.0AsmPre,2026,068144,6674,0000003425,L0000003425,Maddox,Nicole,,,2018-08-08,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,201,Below Basic,
2026MAPSPR1.0AsmPre,2024,015913,5009,0000003426,L0000003426,Nicholson,Eric,Richard,,2018-11-04,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,190,Advanced,
2026MAPSPR1.0AsmPre,2024,015913,5009,0000003426,L0000003426,Nicholson,Eric,Richard,,2018-11-04,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,197,Advanced,
2026MAPSPR1.0AsmPre,2025,015913,5299,0000003426,L0000003426,Nicholson,Eric,Richard,,2018-11-04,02,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,203,Proficient,
2026MAPSPR1.0AsmPre,2025,015913,5299,0000003426,L0000003426,Nicholson,Eric,Richard,,2018-11-04,02,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,214,Advanced,
2026MAPSPR1.0AsmPre,2026,015913,7394,0000003426,L0000003426,Nicholson,Eric,Richard,,2018-11-04,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,224,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,015913,7394,0000003426,L0000003426,Nicholson,Eric,Richard,,2018-11-04,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,219,Proficient,
2026MAPSPR1.0AsmPre,2026,069306,3585,0000003427,L0000003427,Rodriguez,Brenda,,,2020-06-14,K,F,I,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,162,Proficient,
2026MAPSPR1.0AsmPre,2026,069306,3585,0000003427,L0000003427,Rodriguez,Brenda,,,2020-06-14,K,F,I,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,149,Below Basic,
2026MAPSPR1.0AsmPre,2025,059839,2333,0000003428,L0000003428,Miller,Courtney,Lindsey,,2019-12-19,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Advanced,
2026MAPSPR1.0AsmPre,2025,059839,2333,0000003428,L0000003428,Miller,Courtney,Lindsey,,2019-12-19,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,175,Advanced,
2026MAPSPR1.0AsmPre,2026,059839,9812,0000003428,L0000003428,Miller,Courtney,Lindsey,,2019-12-19,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,189,Proficient,
2026MAPSPR1.0AsmPre,2026,059839,9812,0000003428,L0000003428,Miller,Courtney,Lindsey,,2019-12-19,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,198,Advanced,
2026MAPSPR1.0AsmPre,2024,015371,1663,0000003429,L0000003429,Garcia,Bonnie,Matthew,,2018-05-28,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,169,Below Basic,
2026MAPSPR1.0AsmPre,2024,015371,1663,0000003429,L0000003429,Garcia,Bonnie,Matthew,,2018-05-28,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,179,Basic,
2026MAPSPR1.0AsmPre,2026,015371,6237,0000003429,L0000003429,Garcia,Bonnie,Matthew,,2018-05-28,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,201,Basic,Below Grade Level
2026MAPSPR1.0AsmPre,2026,015371,6237,0000003429,L0000003429,Garcia,Bonnie,Matthew,,2018-05-28,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,192,Below Basic,
2026MAPSPR1.0AsmPre,2025,034491,4190,0000003433,L0000003433,Owens,James,Mark,,2019-06-26,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,180,Advanced,
2026MAPSPR1.0AsmPre,2025,034491,4190,0000003433,L0000003433,Owens,James,Mark,,2019-06-26,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,175,Advanced,
2026MAPSPR1.0AsmPre,2026,034491,9875,0000003433,L0000003433,Owens,James,Mark,,2019-06-26,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,191,Advanced,
2026MAPSPR1.0AsmPre,2026,034491,9875,0000003433,L0000003433,Owens,James,Mark,,2019-06-26,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,201,Advanced,
2026MAPSPR1.0AsmPre,2025,017237,9607,0000003434,L0000003434,Smith,Dwayne,David,,2019-03-24,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,174,Advanced,
2026MAPSPR1.0AsmPre,2025,017237,9607,0000003434,L0000003434,Smith,Dwayne,David,,2019-03-24,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,178,Advanced,
2026MAPSPR1.0AsmPre,2026,017237,3396,0000003434,L0000003434,Smith,Dwayne,David,,2019-03-24,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,189,Proficient,
2026MAPSPR1.0AsmPre,2026,017237,3396,0000003434,L0000003434,Smith,Dwayne,David,,2019-03-24,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,200,Advanced,
